"","Results","on","group"
"1",0.698824989884512,1,"1"
"2",0.584908547518403,1,"1"
"3",0.807334851232569,1,"1"
"4",0.673617090766548,1,"1"
"5",0.704844678511415,1,"1"
"6",0.714666657607549,1,"1"
"7",0.775695709524407,1,"1"
"8",0.814897098122952,1,"1"
"9",0.68710948466269,1,"1"
"10",0.711840863213491,1,"1"
"11",0.72125948297923,1,"1"
"12",0.736975000080452,1,"1"
"13",0.778337045083722,1,"1"
"14",0.69287454721453,1,"1"
"15",0.745932335383561,1,"1"
"16",0.797607219930683,1,"1"
"17",0.611303990105793,1,"1"
"18",0.773173565333029,1,"1"
"19",0.682182341568347,1,"1"
"20",0.797760120600866,1,"1"
"21",0.730418657159721,1,"1"
"22",0.705438727980944,1,"1"
"23",0.77169916218186,1,"1"
"24",0.725081673041435,1,"1"
"25",0.715538712638309,1,"1"
"26",0.678857985404571,1,"1"
"27",0.703587821515659,1,"1"
"28",0.668933805868906,1,"1"
"29",0.732445817401924,1,"1"
"30",0.73091721200763,1,"1"
"31",0.301723585448595,1,"2"
"32",0.245076702971969,1,"2"
"33",0.281288727790266,1,"2"
"34",0.299390339904837,1,"2"
"35",0.293512779924569,1,"2"
"36",0.36838696660311,1,"2"
"37",0.301198122759787,1,"2"
"38",0.278347877007009,1,"2"
"39",0.303465941724047,1,"2"
"40",0.286122934927257,1,"2"
"41",0.268859313710078,1,"2"
"42",0.251667307876394,1,"2"
"43",0.275360964213334,1,"2"
"44",0.277841077183691,1,"2"
"45",0.308561681883029,1,"2"
"46",0.313228425461082,1,"2"
"47",0.307129709958899,1,"2"
"48",0.262030533423254,1,"2"
"49",0.273557375719991,1,"2"
"50",0.333070821694156,1,"2"
"51",0.334835256793944,1,"2"
"52",0.239975971328722,1,"2"
"53",0.257611760665822,1,"2"
"54",0.318291163767199,1,"2"
"55",0.280156047700528,1,"2"
"56",0.25704445000155,1,"2"
"57",0.27010314209921,1,"2"
"58",0.255279423487764,1,"2"
"59",0.28422341416285,1,"2"
"60",0.268966647372044,1,"2"
"61",0.300422717000195,1,"3"
"62",0.301997386077874,1,"3"
"63",0.270675167426796,1,"3"
"64",0.271956908851333,1,"3"
"65",0.288428667924469,1,"3"
"66",0.295050511812507,1,"3"
"67",0.331285598534652,1,"3"
"68",0.274614620717124,1,"3"
"69",0.279551055724646,1,"3"
"70",0.336302455497852,1,"3"
"71",0.300324251908798,1,"3"
"72",0.291387731874795,1,"3"
"73",0.309509664823868,1,"3"
"74",0.25275088239851,1,"3"
"75",0.268067293789026,1,"3"
"76",0.284201973747346,1,"3"
"77",0.259018767344221,1,"3"
"78",0.312611128437472,1,"3"
"79",0.308033208107066,1,"3"
"80",0.315694384719005,1,"3"
"81",0.30998521976331,1,"3"
"82",0.281251121859548,1,"3"
"83",0.25589265647848,1,"3"
"84",0.31545844994736,1,"3"
"85",0.246839196580996,1,"3"
"86",0.288139875042552,1,"3"
"87",0.238528742107201,1,"3"
"88",0.274686709210547,1,"3"
"89",0.315813396329486,1,"3"
"90",0.296864358560149,1,"3"
"91",0.333302720327812,0,"4"
"92",0.25052750159186,0,"4"
"93",0.281182433329313,0,"4"
"94",0.247729187760825,0,"4"
"95",0.309030950850805,0,"4"
"96",0.266760900056819,0,"4"
"97",0.249116256418535,0,"4"
"98",0.287330799109467,0,"4"
"99",0.279487404417043,0,"4"
"100",0.275405295783141,0,"4"
"101",0.314666077562524,0,"4"
"102",0.273302255226244,0,"4"
"103",0.2787982356366,0,"4"
"104",0.303130503233907,0,"4"
"105",0.33995006645005,0,"4"
"106",0.284096911750371,0,"4"
"107",0.316505889500414,0,"4"
"108",0.27356032637147,0,"4"
"109",0.282204820719463,0,"4"
"110",0.289611347231208,0,"4"
"111",0.250920389373215,0,"4"
"112",0.352355679041849,0,"4"
"113",0.256682770748067,0,"4"
"114",0.280637106979504,0,"4"
"115",0.233028249551017,0,"4"
"116",0.279126271515314,0,"4"
"117",0.229677192944081,0,"4"
"118",0.262355976351279,0,"4"
"119",0.274628563639015,0,"4"
"120",0.292653599531194,0,"4"
