"","Results","on","group"
"1",0.698824989884512,1,"1"
"2",0.584908547518403,1,"1"
"3",0.807334851232569,1,"1"
"4",0.673617090766548,1,"1"
"5",0.704844678511415,1,"1"
"6",0.714666657607549,1,"1"
"7",0.775695709524407,1,"1"
"8",0.814897098122952,1,"1"
"9",0.68710948466269,1,"1"
"10",0.711840863213491,1,"1"
"11",0.72125948297923,1,"1"
"12",0.736975000080452,1,"1"
"13",0.778337045083722,1,"1"
"14",0.69287454721453,1,"1"
"15",0.745932335383561,1,"1"
"16",0.797607219930683,1,"1"
"17",0.611303990105793,1,"1"
"18",0.773173565333029,1,"1"
"19",0.682182341568347,1,"1"
"20",0.797760120600866,1,"1"
"21",0.730418657159721,1,"1"
"22",0.705438727980944,1,"1"
"23",0.77169916218186,1,"1"
"24",0.725081673041435,1,"1"
"25",0.715538712638309,1,"1"
"26",0.678857985404571,1,"1"
"27",0.703587821515659,1,"1"
"28",0.668933805868906,1,"1"
"29",0.732445817401924,1,"1"
"30",0.73091721200763,1,"1"
"31",0.778129246683219,1,"2"
"32",0.632039918190867,1,"2"
"33",0.725428824301213,1,"2"
"34",0.772111929228264,1,"2"
"35",0.756954011384415,1,"2"
"36",0.950050598081705,1,"2"
"37",0.776774106064714,1,"2"
"38",0.717844524912812,1,"2"
"39",0.782622691814647,1,"2"
"40",0.737895990075557,1,"2"
"41",0.693374019568096,1,"2"
"42",0.649036741365436,1,"2"
"43",0.710141434023862,1,"2"
"44",0.71653751484215,1,"2"
"45",0.795764337487811,1,"2"
"46",0.807799623557528,1,"2"
"47",0.792071357262424,1,"2"
"48",0.675762954617866,1,"2"
"49",0.705490074225239,1,"2"
"50",0.858972119105982,1,"2"
"51",0.863522504363328,1,"2"
"52",0.618885399742493,1,"2"
"53",0.664367172243436,1,"2"
"54",0.820856159189093,1,"2"
"55",0.722507701964519,1,"2"
"56",0.662904107898734,1,"2"
"57",0.696581787519016,1,"2"
"58",0.658352197415811,1,"2"
"59",0.732997225998929,1,"2"
"60",0.693650827433167,1,"2"
"61",0.774774375421555,1,"3"
"62",0.778835364095569,1,"3"
"63",0.698057010732263,1,"3"
"64",0.70136255440607,1,"3"
"65",0.743842354120999,1,"3"
"66",0.760919740990151,1,"3"
"67",0.854368122536735,1,"3"
"68",0.708216653428373,1,"3"
"69",0.720947459500404,1,"3"
"70",0.867306332599724,1,"3"
"71",0.774520439133215,1,"3"
"72",0.751473624308683,1,"3"
"73",0.798209135598396,1,"3"
"74",0.651831223027736,1,"3"
"75",0.691331441876961,1,"3"
"76",0.732941932295787,1,"3"
"77",0.667995768414044,1,"3"
"78",0.806207647022955,1,"3"
"79",0.794401431434011,1,"3"
"80",0.814159202696382,1,"3"
"81",0.799435566758009,1,"3"
"82",0.725331840585149,1,"3"
"83",0.659933693023449,1,"3"
"84",0.81355073933793,1,"3"
"85",0.636585296445726,1,"3"
"86",0.74309757247816,1,"3"
"87",0.615153071750149,1,"3"
"88",0.708402565858778,1,"3"
"89",0.814466127376044,1,"3"
"90",0.7655975562867,1,"3"
"91",0.333302720327812,0,"4"
"92",0.25052750159186,0,"4"
"93",0.281182433329313,0,"4"
"94",0.247729187760825,0,"4"
"95",0.309030950850805,0,"4"
"96",0.266760900056819,0,"4"
"97",0.249116256418535,0,"4"
"98",0.287330799109467,0,"4"
"99",0.279487404417043,0,"4"
"100",0.275405295783141,0,"4"
"101",0.314666077562524,0,"4"
"102",0.273302255226244,0,"4"
"103",0.2787982356366,0,"4"
"104",0.303130503233907,0,"4"
"105",0.33995006645005,0,"4"
"106",0.284096911750371,0,"4"
"107",0.316505889500414,0,"4"
"108",0.27356032637147,0,"4"
"109",0.282204820719463,0,"4"
"110",0.289611347231208,0,"4"
"111",0.250920389373215,0,"4"
"112",0.352355679041849,0,"4"
"113",0.256682770748067,0,"4"
"114",0.280637106979504,0,"4"
"115",0.233028249551017,0,"4"
"116",0.279126271515314,0,"4"
"117",0.229677192944081,0,"4"
"118",0.262355976351279,0,"4"
"119",0.274628563639015,0,"4"
"120",0.292653599531194,0,"4"
